titre,url_source,source_id,source_name,organisme,date_publication,date_limite,categories,tags,eligibilite,perimetre_niveau,perimetre_geo,montant_min,montant_max,resume,url_candidature,email_contact,fingerprint,statut,urgence,is_active,days_remaining
ZUP DE CO : Le tutorat solidaire,https://www.iledefrance.fr/aides-et-appels-a-projets/776,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,education-jeunesse,,"etablissements, particuliers",national,Île-de-France,,,"Ce programme de la Région a pour objectifs de développer des compétences transverses, de consolider les acquis, d'apporter une méthodologie de travail, d'aider au projet d'avenir, de faire découvrir les métiers et d'aider à l'orientation.",,contact@zupdeco.org,4bf8cd50af2c663f,permanent,permanent,True,
FEADER - Coopération pour le renouvellement des générations en agriculture (77.04),https://www.iledefrance.fr/aides-et-appels-a-projets/720,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2024-09-11,,culture-sport,,professionnels,national,Île-de-France,,,Ce dispositif a pour objectif le soutien des agriculteurs désireux de céder leur exploitation en s'engageant dans une coopération avec un ou des repreneurs dans l'objectif de faciliter la transmission des exploitations agricoles et des savoir-faire.,,feader.transmission@iledefrance.fr,2bedc8b0494fe8d9,permanent,permanent,True,
Fonds Île-de-France Décarbonation,https://www.iledefrance.fr/aides-et-appels-a-projets/790,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,"insertion-emploi, environnement-transition",Emploi|||Attractivité,"entreprises, professionnels",national,Île-de-France,,,"À travers le Fonds Île-de-France Décarbonation, la Région accompagne l’émergence de futurs champions franciliens de la transition écologique.",,aides.economiques@iledefrance.fr,77a3c289a3cd6e83,permanent,permanent,True,
Prêt Transition écologique Île-de-France,https://www.iledefrance.fr/aides-et-appels-a-projets/684,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,environnement-transition,Attractivité|||Emploi,"entreprises, professionnels",national,Île-de-France,,,"La Région, en partenariat avec Bpifrance, accompagne les entreprises dans leur croissance et leurs investissements liés à la transition écologique avec ce prêt à conditions préférentielles.",,aides.economiques@iledefrance.fr,38adf323a3823f22,permanent,permanent,True,
Rencontre avec les Ambassadrices et Ambassadeurs du Sport de la région Île-de-France,https://www.iledefrance.fr/aides-et-appels-a-projets/663,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2025-10-16,,culture-sport,,"etablissements, associations, collectivites",national,Île-de-France,,,"La Région met en relation des lycées, des clubs sportifs, des communes, etc. avec des sportifs de haut niveau titrés « Ambassadeurs du Sport de la Région Île-de-France » pour transmettre les valeurs sportives aux jeunes Franciliens.",,denis.hutsebaut@iledefrance.fr,64656aaa8b1a7028,permanent,permanent,True,
Résorption des dépôts sauvages de déchets d'importance régionale et situations exceptionnelles,https://www.iledefrance.fr/aides-et-appels-a-projets/42,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,environnement-transition,,"associations, collectivites",national,Île-de-France,,,"Le fonds propreté permet de soutenir les projets de résorption des dépôts sauvages d'importance régionale ou liés à des situations exceptionnelles, dont le traitement nécessite un financement partenarial.",,plansdechets@iledefrance.fr,3fb68dc3f1c368f8,permanent,permanent,True,
INVESTISSEMENT CULTUREL - Aide aux structures itinérantes,https://www.iledefrance.fr/aides-et-appels-a-projets/293,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,"culture-sport, numerique",Attractivité,"associations, professionnels, collectivites",national,Île-de-France,,,"Le dispositif de soutien à l'investissement culturel permet à la Région d'accompagner la construction, la restauration et l'acquisition des structures itinérantes.",,christine.vacher@iledefrance.fr,e82b11cce40df3c7,permanent,permanent,True,
Innov'up,https://www.iledefrance.fr/aides-et-appels-a-projets/159,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,autre,Attractivité|||Emploi|||Smart Région,"associations, entreprises, professionnels",national,Île-de-France,,,"La Région Île-de-France et Bpifrance soutiennent les entreprises qui portent un projet d'innovation, à tous les stades de maturité. Sont ciblés les projets d'innovation rentrant dans les priorités stratégiques régionales décrites en bas de page.",https://www.iledefrance.fr/28-incubateurs-franciliens-labellises-innovup-incubation-par-la-region,aides.economiques@iledefrance.fr,16873b9056ca764e,permanent,permanent,True,
Aide aux projets œuvrant à la valorisation des maisons ou des ateliers d'artistes remarquables,https://www.iledefrance.fr/aides-et-appels-a-projets/114,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,culture-sport,Patrimoine|||Attractivité,"associations, professionnels, collectivites",national,Île-de-France,,,"Actions visant à valoriser et mieux faire connaître les maisons d'artistes qui, à forte dimension patrimoniale, témoignent de la présence de personnages remarquables et participent au rayonnement de l'Ile-de-France.",,heloise.maille-virole@iledefrance.fr,bb313c0e4f9823c4,permanent,permanent,True,
"Plan route de demain : PEMR, voies réservées et aires de covoiturage",https://www.iledefrance.fr/aides-et-appels-a-projets/607,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,culture-sport,,collectivites,national,Île-de-France,,,"Pour réduire la congestion routière et anticiper le développement de la route de demain, la Région soutient les projets visant à transformer les usages de la route pour les rendre plus modernes, performants et respectueux de l'environnement.",,directiondestransports@iledefrance.fr,39464c05020d5420,permanent,permanent,True,
Plan route de demain : Électromobilité,https://www.iledefrance.fr/aides-et-appels-a-projets/609,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,culture-sport,Attractivité,collectivites,national,Île-de-France,,,"Afin d’accélérer le développement de l’électromobilité sur son territoire, la Région s’engage à favoriser la réalisation des infrastructures de recharge des véhicules électriques (IRVE) en Île-de-France.",,directiondestransports@iledefrance.fr,075b3f97f5dd9592,permanent,permanent,True,
"Soutien à la production de logements locatifs sociaux, très sociaux et intermédiaire",https://www.iledefrance.fr/aides-et-appels-a-projets/129,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,autre,Attractivité,collectivites,national,Île-de-France,,,La Région soutient la création nette de logements locatifs sociaux par construction neuve ou transformation d’immeubles après changement de destination permettant la production de logements locatifs sociaux.,,cyrielle.lavrador@iledefrance.fr,bd85f82cf7413a85,permanent,permanent,True,
Aide aux structures innovantes dans les domaines du handicap et de la dépendance,https://www.iledefrance.fr/aides-et-appels-a-projets/34,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,"sante-handicap, solidarite-inclusion",Handicap,collectivites,national,Île-de-France,,,La Région s'engage à aider les structures innovantes dans les domaines du handicap et de la dépendance pour permettre à chaque individu d'être au centre d'un projet propre et encourager les actions prônant la flexibilité des accueils et des parcours.,,delegationhandicap@iledefrance.fr,62157850a4d32c47,permanent,permanent,True,
Fonds Régional de Garantie,https://www.iledefrance.fr/aides-et-appels-a-projets/234,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,autre,,"entreprises, professionnels",national,Île-de-France,,,"Avec le Fonds Régional de Garantie la Région, partenariat avec Bpifrance facilite l'octroi de prêts bancaires moyen et long terme aux petites et moyennes entreprises.",,aides.economiques@iledefrance.fr,d546237419cf62da,permanent,permanent,True,
Réseau régional des incubateurs et accélérateurs franciliens,https://www.iledefrance.fr/aides-et-appels-a-projets/651,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2023-10-09,,education-jeunesse,Attractivité|||Emploi,"etablissements, associations, entreprises, professionnels, collectivites",national,Île-de-France,,,La Région ouvre au fil de l'eau un appel à manifestation d’intérêt (AMI) permettant de candidater pour rejoindre le futur « Réseau régional des incubateurs et accélérateurs franciliens » (lancement prévu fin 2023).,,incubateursaccelerateurs@iledefrance.fr,02eed20797dac48a,permanent,permanent,True,
AMI : solutions digitales à destination des collectivités pour le développement des commerces,https://www.iledefrance.fr/aides-et-appels-a-projets/358,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2020-05-17,,autre,,"entreprises, professionnels",national,Île-de-France,,,"La Région lance un appel à manifestation d’intérêt pour identifier des solutions digitales à destination des collectivités souhaitant favoriser les compétences numériques et le développement des commerces de leur territoire (drive, marketplace).",,vanessa.cabrol@iledefrance.fr,dcc35c4834caae56,permanent,permanent,True,
Chèque vert pour la transition écologique,https://www.iledefrance.fr/aides-et-appels-a-projets/502,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2021-10-04,,environnement-transition,Attractivité,"entreprises, professionnels",national,Île-de-France,,,"Cette aide est définitivement close. Elle est remplacée, depuis le 1er décembre 2022, par le Chèque efficacité énergétique. Cliquez ici pour accéder à sa présentation.",,aides.economiques@iledefrance.fr,909bcf38f30f805f,permanent,permanent,True,
Silencieux-avions écoles franciliens,https://www.iledefrance.fr/aides-et-appels-a-projets/666,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,"sante-handicap, environnement-transition",,associations,national,Île-de-France,,,"La Région, Aéroports de Paris (ADP) et la Fédération française aéronautique (FFA) ont décidé de s’associer afin de permettre l’installation de dispositifs réduisant le niveau sonore des avions écoles.",,,5a215ae176000541,permanent,permanent,True,
Aide à l'acquisition de minibus pour les structures sportives franciliennes,https://www.iledefrance.fr/aides-et-appels-a-projets/587,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,culture-sport,,"associations, entreprises, collectivites",national,Île-de-France,,,La Région propose aux structures sportives franciliennes une aide à l'achat de minibus afin de répondre à leurs besoins de déplacements pour leurs activités sportives.,,sebastien.chiss@iledefrance.fr,f37db972468f1f1d,permanent,permanent,True,
Accompagnement Industries Engagées,https://www.iledefrance.fr/aides-et-appels-a-projets/768,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,autre,Emploi,"entreprises, professionnels",national,Île-de-France,,,La Région lance un accompagnement inédit pour valoriser et renforcer la place de l’économie sociale et solidaire (ESS) dans la réindustrialisation francilienne.,,,1ec46ee6c34013ba,permanent,permanent,True,
Rénovation énergétique des équipements sportifs,https://www.iledefrance.fr/aides-et-appels-a-projets/657,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2023-07-05,,"culture-sport, environnement-transition",,"associations, collectivites",national,Île-de-France,,,"En déclinaison de sa Stratégie énergie-climat, la Région soutient les opérations de rénovation énergétique et climatique des équipements sportifs franciliens couverts.",,aap-equipement-sportif@iledefrance.fr,5fd6ca8406f2bac0,permanent,permanent,True,
InvESS île-de-France,https://www.iledefrance.fr/aides-et-appels-a-projets/227,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,"sante-handicap, solidarite-inclusion, environnement-transition",Région solidaire|||Smart Région|||Handicap|||Emploi|||Attractivité,"etablissements, associations, entreprises, professionnels",national,Île-de-France,,,"À travers les fonds d'investissement InvESS Île-de-France, la Région renforce les fonds propres des structures de l'économie sociale et solidaire (ESS) et des entreprises à impact, de l'amorçage au développement.",http://invess-amorcage.iledefrance.fr,aides.economiques@iledefrance.fr,17d2b1e29960b1e9,permanent,permanent,True,
PM'up,https://www.iledefrance.fr/aides-et-appels-a-projets/432,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2021-03-01,,environnement-transition,Attractivité|||Emploi,"associations, entreprises, professionnels",national,Île-de-France,,,"Dans un contexte de nécessaire adaptation des entreprises aux enjeux écologiques, la Région est aux côtés des PME pour les accompagner dans la transformation écologique et énergétique et soutenir leurs projets de croissance créateurs d'emplois.",,aides.economiques@iledefrance.fr,9df2ca99fc125810,permanent,permanent,True,
Zéro déchet et économie circulaire,https://www.iledefrance.fr/aides-et-appels-a-projets/335,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,environnement-transition,,"associations, entreprises, professionnels, collectivites",national,Île-de-France,,,"Pour atteindre les objectifs du Plan régional de prévention et de gestion des déchets et de la Stratégie régionale économie circulaire, la Région soutient les opérations et projets en matière de prévention et de valorisation des déchets.",,zerodechet@iledefrance.fr,57239e2a4b4a1d70,permanent,permanent,True,
Projets territoriaux de prévention et lutte contre les dépôts sauvages de déchets,https://www.iledefrance.fr/aides-et-appels-a-projets/62,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,environnement-transition,,"associations, collectivites",national,Île-de-France,,,"Avec le Fonds propreté, la Région soutient les acteurs franciliens qui s'engagent dans la prévention et la lutte contre les dépôts sauvages, afin de réduire leur nombre et d'éradiquer certains « points noirs ».",,plansdechets@iledefrance.fr,d9151f2a0c018b9e,permanent,permanent,True,
INVESTISSEMENT CULTUREL - Aide aux investissements numériques,https://www.iledefrance.fr/aides-et-appels-a-projets/294,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,culture-sport,Attractivité,"associations, professionnels, collectivites",national,Île-de-France,,,Le dispositif de soutien à l'investissement culturel permet à la Région de soutenir des investissements numériques dans le champ culturel.,,christine.vacher@iledefrance.fr,51ff06abc127f9e1,permanent,permanent,True,
Soutien à l'amélioration de la desserte des zones logistiques,https://www.iledefrance.fr/aides-et-appels-a-projets/99,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,culture-sport,Attractivité,"entreprises, professionnels, collectivites",national,Île-de-France,,,"La Région accompagne les gestionnaires de voirie/zone qui améliorent, par des aménagements, le stationnement ou les dessertes logistiques près de routes d’intérêt régional.",,directiondestransports@iledefrance.fr,03ec10669c3e8fc0,permanent,permanent,True,
Contrat d’aménagement régional (CAR),https://www.iledefrance.fr/aides-et-appels-a-projets/235,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,autre,,collectivites,national,Île-de-France,,,"La Région accompagne les collectivités franciliennes dans leurs projets d’investissement concourant à l’aménagement, au développement et à l’équipement cohérent et durable du territoire.",,amenagement@iledefrance.fr,e5a643c6b95c6b24,permanent,permanent,True,
Accompagnement des territoires pour une logistique vecteur de développement local,https://www.iledefrance.fr/aides-et-appels-a-projets/101,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,culture-sport,Attractivité,collectivites,national,Île-de-France,,,La Région accompagne les démonstrateurs ou projets pilotes élaborés dans une logique partenariale qui permettent d’inscrire la logistique dans les stratégies de développement des collectivités.,,directiondestransports@iledefrance.fr,c3370fa19298d527,permanent,permanent,True,
Restauration de continuités écologiques terrestres,https://www.iledefrance.fr/aides-et-appels-a-projets/547,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,environnement-transition,,"etablissements, associations, collectivites",national,Île-de-France,,,La Région accompagne l’émergence et la réalisation de projets de restauration des continuités écologiques terrestres.,,biodiversite@iledefrance.fr,7c8159e55544f219,permanent,permanent,True,
Aide aux bacheliers méritants,https://www.iledefrance.fr/aides-et-appels-a-projets/119,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,education-jeunesse,,particuliers,national,Île-de-France,,,"La Région récompense les bacheliers boursiers ayant obtenu la mention « très bien » au baccalauréat en Île-de-France, et qui poursuivent leurs études dans un établissement francilien d'enseignement supérieur ou de formation sanitaire et sociale.",,fss@iledefrance.fr,6fe3963cff120670,permanent,permanent,True,
Logement : Dispositif d'aide aux copropriétés en difficulté labellisées CDSR,https://www.iledefrance.fr/aides-et-appels-a-projets/650,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,autre,,"particuliers, collectivites",national,Île-de-France,,,La Région soutient la réhabilitation globale des copropriétés en difficulté ayant préalablement fait l'objet d'une labellisation régionale (CDSR).,,loic.gandais@iledefrance.fr,f678e51c6e8571b2,permanent,permanent,True,
Soutien aux modes de garde innovants pour la petite enfance,https://www.iledefrance.fr/aides-et-appels-a-projets/248,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,"sante-handicap, solidarite-inclusion",Région solidaire,"associations, entreprises, collectivites",national,Île-de-France,,,"La Région soutient des projets permettant l'accueil et le développement d'enfants de 0 à 4 ans non scolarisés et d'enfants porteurs de handicap jusqu'à 6 ans, et favorisant la professionnalisation des personnels de la petite enfance et la parentalité",,solidarites@iledefrance.fr,860e47f0e4d12d7a,permanent,permanent,True,
Financement des formations sanitaires et sociales - informations aux élèves/étudiants,https://www.iledefrance.fr/aides-et-appels-a-projets/715,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,insertion-emploi,Etudiants en formations sanitaires et sociales|||Organismes de formations sanitaires et sociales,"etablissements, particuliers",national,Île-de-France,,,"Via la subvention de fonctionnement qu'elle verse directement aux organismes de formation, la Région prend en charge la formation sanitaire ou sociale de certains élèves/étudiants selon leur statut et parcours scolaire et/ou professionnel.",,,6dcc720aacef6b68,permanent,permanent,True,
Dispositif Véhicules propres - Prime à la non-casse - Transformation de véhicules thermiques,https://www.iledefrance.fr/aides-et-appels-a-projets/409,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2025-03-01,,"culture-sport, environnement-transition",,"entreprises, particuliers, professionnels, collectivites",national,Île-de-France,,,"Afin d'améliorer la qualité de l'air, la Région aide les particuliers, les communes et les petites entreprises qui transforment leur véhicule thermique en véhicule propre. Jusqu'à 1.000€ pour les 2-roues et 3-roues et jusqu'à 6.000€ pour les 4-roues.",,,26b85fa1fed5a00f,permanent,permanent,True,
Soutien aux projets en faveur des animaux de compagnie,https://www.iledefrance.fr/aides-et-appels-a-projets/387,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,"sante-handicap, solidarite-inclusion",Région solidaire,"associations, entreprises, professionnels, collectivites",national,Île-de-France,,,"Dans le cadre de son programme Région Solidaire, la Région soutient les collectivités et associations qui agissent pour le bien-être des animaux de compagnie et contribuent ainsi à celui de leurs maîtres et aux Franciliens les plus vulnérables.",,solidarites@iledefrance.fr,0af380ed34c7da25,permanent,permanent,True,
Soutien aux écoles de production,https://www.iledefrance.fr/aides-et-appels-a-projets/817,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2025-10-14,,insertion-emploi,Emploi,etablissements,national,Île-de-France,,,"La Région soutient, en fonctionnement et en investissement, les établissements appelés « écoles de production », qui forment des plus de 15 ans en grande difficulté avec une pédagogie fondée sur le principe du « faire pour apprendre ».",,,179d58e626d2a36c,permanent,permanent,True,
Devenez Ambassadeur « Produit en Île-de-France »  : la plus-value de votre enseigne !,https://www.iledefrance.fr/aides-et-appels-a-projets/797,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2025-02-23,,culture-sport,,professionnels,national,Île-de-France,,,"À l'occasion du Salon international de l'agriculture 2025, la Région a lancé un appel à candidatures pour identifier les artisans et épiciers qui deviendront les futurs ambassadeurs de la marque « Produit en Île-de-France ».",,produitenidf@iledefrance.fr,096100411c427e9e,permanent,permanent,True,
Création et amélioration d'espaces verts ouverts au public,https://www.iledefrance.fr/aides-et-appels-a-projets/65,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,environnement-transition,,"associations, collectivites",national,Île-de-France,,,"Dans le cadre du Plan vert, Île-de-France Nature soutient la création d'espaces verts et de nature et l'amélioration des espaces verts existants, dès lors qu'ils sont ouverts au public.",,planvert@iledefrance.fr,4e71bd3d0b24b53e,permanent,permanent,True,
C'POSSIBLE : Favoriser l'insertion professionnelle des lycéens,https://www.iledefrance.fr/aides-et-appels-a-projets/458,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,education-jeunesse,,"etablissements, particuliers",national,Île-de-France,,,"Le programme a pour objectif de favoriser l’insertion professionnelle des lycéens des filières professionnelle et technologique. Les actions sont menées en collaboration avec les équipes pédagogiques des lycées partenaires pour parfaire les connaissances des élèves sur le monde de l’entreprise, son fonctionnement et ses métiers",,emmanuelle.lartigue@cpossible-asso.fr,bf6135b48cc0619a,permanent,permanent,True,
BGE PaRIF : Programme de sensibilisation à l'entrepreneuriat à destination des lycées franciliens,https://www.iledefrance.fr/aides-et-appels-a-projets/461,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,education-jeunesse,,"etablissements, particuliers",national,Île-de-France,,,"La démarche vise à accompagner à l’esprit d’entreprise des publics lycéens, décrocheurs ou proches du décrochage. Par des animations dynamiques et ludiques, les jeunes sont amenés à devenir acteurs de serious game, et ainsi apprendre en s’amusant. Le programme permet de : -sensibiliser les élèves à la prise d’initiative et à l’esprit d’entreprendre en leur faisant découvrir le métier de dirigeant, -familiariser les élèves à la conduite de projets en stimulant leurs qualités entrepreneuriales,...",,isabelle.larregneste@bge-parif.com,a182b8a4c95aeea0,permanent,permanent,True,
Installation de fontaines dans l'espace public,https://www.iledefrance.fr/aides-et-appels-a-projets/579,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2023-01-25,,environnement-transition,,collectivites,national,Île-de-France,,,La Région encourage l'installation de bornes-fontaines publiques dans les communes franciliennes.,,biodiversite@iledefrance.fr,a614ec6d0c0c5aa2,permanent,permanent,True,
Aide aux projets innovants (aide aux projets des professionnels de la chaîne du livre),https://www.iledefrance.fr/aides-et-appels-a-projets/257,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,culture-sport,,"associations, entreprises, professionnels, collectivites",national,Île-de-France,,,"La Région accompagne, à travers une aide spécifique, les projets innovants en faveur du livre et de la lecture sur les territoires franciliens.",,laurence.vintejoux@iledefrance.fr,3f4cd75e125762c0,permanent,permanent,True,
Actions internationales,https://www.iledefrance.fr/aides-et-appels-a-projets/106,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,autre,Région solidaire,"etablissements, associations, entreprises, professionnels, collectivites",national,Île-de-France,,,"La Région accompagne les acteurs du territoire franciliens engagés à l’international dans des projets contribuant à atteindre les Objectifs de Développement Durable (ODD), promouvant la Francophonie ou soutenant les minorités du Moyen-Orient.",,actionsinternationales@iledefrance.fr,6fbf5911ab74525b,permanent,permanent,True,
Dispositif Véhicules propres - Acquisition de véhicules hydrogène par les petites entreprises,https://www.iledefrance.fr/aides-et-appels-a-projets/207,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2025-03-01,,"culture-sport, environnement-transition",,"entreprises, professionnels",national,Île-de-France,,,"Afin d'améliorer la qualité de l'air en Île-de-France, la Région facilite l'achat de véhicules hydrogène pour les petites entreprises. Avec jusqu'à 15.000€ d'aide pour les véhicules de moins de 3,5 tonnes et 30.000€ pour les camionnettes ou camions.",,,22dbb9db5acf1da9,permanent,permanent,True,
Plan Bassins d'apprentissage mobiles,https://www.iledefrance.fr/aides-et-appels-a-projets/617,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,culture-sport,,"associations, collectivites",national,Île-de-France,,,"La Région soutient le développement de solutions alternatives de proximité en offre de piscines, y compris en milieu naturel, destinées à accueillir des activités d'apprentissage et de loisirs.",,mathieu.leopold@iledefrance.fr,d6f3441dc6cd90b7,permanent,permanent,True,
FEADER - projets LEADER portés par les Groupes d'action locale (77.05.02),https://www.iledefrance.fr/aides-et-appels-a-projets/699,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2024-02-18,,culture-sport,,"associations, collectivites",national,Île-de-France,,,La Région soutient les projets portés par 5 Groupes d'action locale qu'elle a sélectionnés et qui déploient localement le programme LEADER pour animer leur territoire sur diverses thématiques.,,leader@iledefrance.fr,7bbd3b61f84d937f,permanent,permanent,True,
Soutien régional à la structuration et au développement des disciplines sportives et de l'esport,https://www.iledefrance.fr/aides-et-appels-a-projets/17,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,culture-sport,,associations,national,Île-de-France,,,"La Région accompagne le mouvement sportif francilien dans la structuration et le développement des disciplines sportives et la pratique Esportive amateur en Île-de-France, tant sur le volet de la pratique, de la performance et de la formation.",https://mesdemarches.iledefrance.fr/,gaetane.claveau@iledefrance.fr,0e23d42298410684,permanent,permanent,True,
L'aide à la Permanence artistique et culturelle pour les lieux et opérateurs,https://www.iledefrance.fr/aides-et-appels-a-projets/53,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2024-05-02,,culture-sport,Spectacle vivant,"associations, professionnels, collectivites",national,Île-de-France,,,"La Région soutient l'accueil d'équipes artistiques en résidence longue par les lieux et opérateurs franciliens, ainsi que l'accompagnement par les lieux et opérateurs de projets artistiques et avec les publics.",,barbara.constant@iledefrance.fr,f116e24462ca3b41,permanent,permanent,True,
"Soutien à la production de logements pour jeunes, apprentis et étudiants",https://www.iledefrance.fr/aides-et-appels-a-projets/118,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,autre,Attractivité,collectivites,national,Île-de-France,,,"La Région soutient la création nette de logements pour les jeunes et les étudiants, par construction neuve ou transformation d’immeubles après changement de destination.",,jerome.de-vivies@iledefrance.fr,d92b63c32c7251a8,permanent,permanent,True,
Fonds Régional pour les Talents Emergents (FoRTE) - Bourse aux Jeunes artistes (2025),https://www.iledefrance.fr/aides-et-appels-a-projets/411,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2024-10-21,,"culture-sport, numerique",Cinéma - Audiovisuel - Jeu vidéo|||Musique|||Arts plastiques|||Spectacle vivant|||FoRTE,"associations, entreprises, professionnels, collectivites",national,Île-de-France,,,"Afin de soutenir la jeune création, la Région a lancé le Fonds régional pour les talents émergents, qui permet à de jeunes artistes de 18 à 30 ans d'être aidés financièrement et accompagnés pour leur première œuvre professionnelle en Île-de-France.",,forte@iledefrance.fr,312e82983496e4c6,permanent,permanent,True,
TP'up,https://www.iledefrance.fr/aides-et-appels-a-projets/436,iledefrance_opendata,Région Île-de-France,Région Île-de-France,2021-03-01,,environnement-transition,Attractivité|||Emploi,"associations, entreprises, professionnels",national,Île-de-France,,,"Dans un contexte de nécessaire adaptation des entreprises aux enjeux écologiques, la Région est aux côtés des TPE pour les accompagner dans la transformation écologique et énergétique et le soutien de projets de croissance créateurs d'emplois.",,aides.economiques@iledefrance.fr,663a7b10a459cee4,permanent,permanent,True,
Réhabiliter plutôt que construire,https://www.iledefrance.fr/aides-et-appels-a-projets/419,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,autre,,collectivites,national,Île-de-France,,,La Région accompagne les collectivités qui s’engagent dans la réhabilitation de bâtiments existants plutôt que dans la construction de nouveaux bâtiments.,https://mesdemarches.iledefrance.fr/aides/#/cridfprd/connecte/F_PCT_DAT_REHAB/depot/simple,amenagement@iledefrance.fr,de3174097b93e97d,permanent,permanent,True,
Aide à la formation vers les métiers en tension (opérateurs IDFM),https://www.iledefrance.fr/aides-et-appels-a-projets/619,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,insertion-emploi,,"etablissements, particuliers",national,Île-de-France,,,La Région soutient les stagiaires entrés dans des formations de conducteur de bus et de mécanicien d'entretien des bus opérées par un opérateur de transports en commun délégataires d'Île-de-France Mobilités (IDFM).,,metierentension-idf@asp-public.fr,2c1da695cdbde076,permanent,permanent,True,
Première installation d'un dispositif de sécurisation des copropriétés,https://www.iledefrance.fr/aides-et-appels-a-projets/567,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,autre,,collectivites,national,Île-de-France,,,La Région soutient l'installation des équipements collectifs destinés à renforcer la protection et la sécurité des habitants des copropriétés relevant de la géographie prioritaire « quartiers politique de la Ville ».,,loic.gandais@iledefrance.fr,eeb9c851b1687855,permanent,permanent,True,
Logement : Dispositif de soutien à la rénovation des ascenseurs,https://www.iledefrance.fr/aides-et-appels-a-projets/568,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,autre,,collectivites,national,Île-de-France,,,La Région soutient la rénovation et le remplacement des ascenseurs les plus anciens dans les copropriétés fragiles ou en difficulté d'Île-de-France.,,loic.gandais@iledefrance.fr,02afc3ff1c337b07,permanent,permanent,True,
Aide pour l'effectivité des droits culturels des personnes en situation de handicap,https://www.iledefrance.fr/aides-et-appels-a-projets/272,iledefrance_opendata,Région Île-de-France,Région Île-de-France,,,"sante-handicap, solidarite-inclusion",Handicap,"etablissements, associations, collectivites",national,Île-de-France,,,"La Région soutient l'accès aux droits culturels des personnes en situation de handicap et, en parallèle, la constitution d'un réseau francilien de coopération entre les structures sanitaires et médico-sociales et les structures culturelles.",,delegationhandicap@iledefrance.fr,1b7bbc3d195abb21,permanent,permanent,True,
